number of characters,length of case,case,expected value
21,2,[ 6. 10.],441.0
21,2,[ 6. 11.],441.0
21,2,[ 6. 12.],441.0
21,2,[ 6. 13.],441.0
21,2,[ 6. 14.],441.0
21,2,[ 6. 15.],441.0
21,2,[ 6. 16.],441.0
21,2,[ 6. 17.],441.0
21,2,[ 6. 18.],441.0
21,2,[ 6. 19.],441.0
21,2,[ 6. 20.],441.0
21,2,[7. 0.],441.0
21,2,[7. 1.],441.0
21,2,[7. 2.],441.0
21,2,[7. 3.],441.0
21,2,[7. 4.],441.0
21,2,[7. 5.],441.0
21,2,[7. 6.],441.0
21,2,[7. 7.],462.0
21,2,[7. 8.],441.0
21,2,[7. 9.],441.0
21,2,[ 7. 10.],441.0
21,2,[ 7. 11.],441.0
21,2,[ 7. 12.],441.0
21,2,[ 7. 13.],441.0
21,2,[ 7. 14.],441.0
21,2,[ 7. 15.],441.0
21,2,[ 7. 16.],441.0
21,2,[ 7. 17.],441.0
21,2,[ 7. 18.],441.0
21,2,[ 7. 19.],441.0
21,2,[ 7. 20.],441.0
21,2,[8. 0.],441.0
21,2,[8. 1.],441.0
21,2,[8. 2.],441.0
21,2,[8. 3.],441.0
21,2,[8. 4.],441.0
21,2,[8. 5.],441.0
21,2,[8. 6.],441.0
21,2,[8. 7.],441.0
21,2,[8. 8.],462.0
21,2,[8. 9.],441.0
21,2,[ 8. 10.],441.0
21,2,[ 8. 11.],441.0
21,2,[ 8. 12.],441.0
21,2,[ 8. 13.],441.0
21,2,[ 8. 14.],441.0
21,2,[ 8. 15.],441.0
21,2,[ 8. 16.],441.0
21,2,[ 8. 17.],441.0
21,2,[ 8. 18.],441.0
21,2,[ 8. 19.],441.0
21,2,[ 8. 20.],441.0
21,2,[9. 0.],441.0
21,2,[9. 1.],441.0
21,2,[9. 2.],441.0
21,2,[9. 3.],441.0
21,2,[9. 4.],441.0
21,2,[9. 5.],441.0
21,2,[9. 6.],441.0
21,2,[9. 7.],441.0
21,2,[9. 8.],441.0
21,2,[9. 9.],462.0
21,2,[ 9. 10.],441.0
21,2,[ 9. 11.],441.0
21,2,[ 9. 12.],441.0
21,2,[ 9. 13.],441.0
21,2,[ 9. 14.],441.0
21,2,[ 9. 15.],441.0
21,2,[ 9. 16.],441.0
21,2,[ 9. 17.],441.0
21,2,[ 9. 18.],441.0
21,2,[ 9. 19.],441.0
21,2,[ 9. 20.],441.0
21,2,[10.  0.],441.0
21,2,[10.  1.],441.0
21,2,[10.  2.],441.0
21,2,[10.  3.],441.0
21,2,[10.  4.],441.0
21,2,[10.  5.],441.0
21,2,[10.  6.],441.0
21,2,[10.  7.],441.0
21,2,[10.  8.],441.0
21,2,[10.  9.],441.0
21,2,[10. 10.],462.0
21,2,[10. 11.],441.0
21,2,[10. 12.],441.0
21,2,[10. 13.],441.0
21,2,[10. 14.],441.0
21,2,[10. 15.],441.0
21,2,[10. 16.],441.0
21,2,[10. 17.],441.0
21,2,[10. 18.],441.0
21,2,[10. 19.],441.0
21,2,[10. 20.],441.0
21,2,[11.  0.],441.0
21,2,[11.  1.],441.0
21,2,[11.  2.],441.0
21,2,[11.  3.],441.0
21,2,[11.  4.],441.0
21,2,[11.  5.],441.0
21,2,[11.  6.],441.0
21,2,[11.  7.],441.0
21,2,[11.  8.],441.0
21,2,[11.  9.],441.0
21,2,[11. 10.],441.0
21,2,[11. 11.],462.0
21,2,[11. 12.],441.0
21,2,[11. 13.],441.0
21,2,[11. 14.],441.0
21,2,[11. 15.],441.0
21,2,[11. 16.],441.0
21,2,[11. 17.],441.0
21,2,[11. 18.],441.0
21,2,[11. 19.],441.0
21,2,[11. 20.],441.0
21,2,[12.  0.],441.0
21,2,[12.  1.],441.0
21,2,[12.  2.],441.0
21,2,[12.  3.],441.0
21,2,[12.  4.],441.0
21,2,[12.  5.],441.0
21,2,[12.  6.],441.0
21,2,[12.  7.],441.0
21,2,[12.  8.],441.0
21,2,[12.  9.],441.0
21,2,[12. 10.],441.0
21,2,[12. 11.],441.0
21,2,[12. 12.],462.0
21,2,[12. 13.],441.0
21,2,[12. 14.],441.0
21,2,[12. 15.],441.0
21,2,[12. 16.],441.0
21,2,[12. 17.],441.0
21,2,[12. 18.],441.0
21,2,[12. 19.],441.0
21,2,[12. 20.],441.0
21,2,[13.  0.],441.0
21,2,[13.  1.],441.0
21,2,[13.  2.],441.0
21,2,[13.  3.],441.0
21,2,[13.  4.],441.0
21,2,[13.  5.],441.0
21,2,[13.  6.],441.0
21,2,[13.  7.],441.0
21,2,[13.  8.],441.0
21,2,[13.  9.],441.0
21,2,[13. 10.],441.0
21,2,[13. 11.],441.0
21,2,[13. 12.],441.0
21,2,[13. 13.],462.0
21,2,[13. 14.],441.0
21,2,[13. 15.],441.0
21,2,[13. 16.],441.0
21,2,[13. 17.],441.0
21,2,[13. 18.],441.0
21,2,[13. 19.],441.0
21,2,[13. 20.],441.0
21,2,[14.  0.],441.0
21,2,[14.  1.],441.0
21,2,[14.  2.],441.0
21,2,[14.  3.],441.0
21,2,[14.  4.],441.0
21,2,[14.  5.],441.0
21,2,[14.  6.],441.0
21,2,[14.  7.],441.0
21,2,[14.  8.],441.0
21,2,[14.  9.],441.0
21,2,[14. 10.],441.0
21,2,[14. 11.],441.0
21,2,[14. 12.],441.0
21,2,[14. 13.],441.0
21,2,[14. 14.],462.0
21,2,[14. 15.],441.0
21,2,[14. 16.],441.0
21,2,[14. 17.],441.0
21,2,[14. 18.],441.0
21,2,[14. 19.],441.0
21,2,[14. 20.],441.0
21,2,[15.  0.],441.0
21,2,[15.  1.],441.0
21,2,[15.  2.],441.0
21,2,[15.  3.],441.0
21,2,[15.  4.],441.0
21,2,[15.  5.],441.0
21,2,[15.  6.],441.0
21,2,[15.  7.],441.0
21,2,[15.  8.],441.0
21,2,[15.  9.],441.0
21,2,[15. 10.],441.0
21,2,[15. 11.],441.0
21,2,[15. 12.],441.0
21,2,[15. 13.],441.0
21,2,[15. 14.],441.0
21,2,[15. 15.],462.0
21,2,[15. 16.],441.0
21,2,[15. 17.],441.0
21,2,[15. 18.],441.0
21,2,[15. 19.],441.0
21,2,[15. 20.],441.0
21,2,[16.  0.],441.0
21,2,[16.  1.],441.0
21,2,[16.  2.],441.0
21,2,[16.  3.],441.0
21,2,[16.  4.],441.0
21,2,[16.  5.],441.0
21,2,[16.  6.],441.0
21,2,[16.  7.],441.0
21,2,[16.  8.],441.0
21,2,[16.  9.],441.0
21,2,[16. 10.],441.0
21,2,[16. 11.],441.0
21,2,[16. 12.],441.0
21,2,[16. 13.],441.0
21,2,[16. 14.],441.0
21,2,[16. 15.],441.0
21,2,[16. 16.],462.0
21,2,[16. 17.],441.0
21,2,[16. 18.],441.0
21,2,[16. 19.],441.0
21,2,[16. 20.],441.0
21,2,[17.  0.],441.0
21,2,[17.  1.],441.0
21,2,[17.  2.],441.0
21,2,[17.  3.],441.0
21,2,[17.  4.],441.0
21,2,[17.  5.],441.0
21,2,[17.  6.],441.0
21,2,[17.  7.],441.0
21,2,[17.  8.],441.0
21,2,[17.  9.],441.0
21,2,[17. 10.],441.0
21,2,[17. 11.],441.0
21,2,[17. 12.],441.0
21,2,[17. 13.],441.0
21,2,[17. 14.],441.0
21,2,[17. 15.],441.0
21,2,[17. 16.],441.0
21,2,[17. 17.],462.0
21,2,[17. 18.],441.0
21,2,[17. 19.],441.0
21,2,[17. 20.],441.0
21,2,[18.  0.],441.0
21,2,[18.  1.],441.0
21,2,[18.  2.],441.0
21,2,[18.  3.],441.0
21,2,[18.  4.],441.0
21,2,[18.  5.],441.0
21,2,[18.  6.],441.0
21,2,[18.  7.],441.0
21,2,[18.  8.],441.0
21,2,[18.  9.],441.0
21,2,[18. 10.],441.0
21,2,[18. 11.],441.0
21,2,[18. 12.],441.0
21,2,[18. 13.],441.0
21,2,[18. 14.],441.0
21,2,[18. 15.],441.0
21,2,[18. 16.],441.0
21,2,[18. 17.],441.0
21,2,[18. 18.],462.0
21,2,[18. 19.],441.0
21,2,[18. 20.],441.0
21,2,[19.  0.],441.0
21,2,[19.  1.],441.0
21,2,[19.  2.],441.0
21,2,[19.  3.],441.0
21,2,[19.  4.],441.0
21,2,[19.  5.],441.0
21,2,[19.  6.],441.0
21,2,[19.  7.],441.0
21,2,[19.  8.],441.0
21,2,[19.  9.],441.0
21,2,[19. 10.],441.0
21,2,[19. 11.],441.0
21,2,[19. 12.],441.0
21,2,[19. 13.],441.0
21,2,[19. 14.],441.0
21,2,[19. 15.],441.0
21,2,[19. 16.],441.0
21,2,[19. 17.],441.0
21,2,[19. 18.],441.0
21,2,[19. 19.],462.0
21,2,[19. 20.],441.0
21,2,[20.  0.],441.0
21,2,[20.  1.],441.0
21,2,[20.  2.],441.0
21,2,[20.  3.],441.0
21,2,[20.  4.],441.0
21,2,[20.  5.],441.0
21,2,[20.  6.],441.0
21,2,[20.  7.],441.0
21,2,[20.  8.],441.0
21,2,[20.  9.],441.0
21,2,[20. 10.],441.0
21,2,[20. 11.],441.0
21,2,[20. 12.],441.0
21,2,[20. 13.],441.0
21,2,[20. 14.],441.0
21,2,[20. 15.],441.0
21,2,[20. 16.],441.0
21,2,[20. 17.],441.0
21,2,[20. 18.],441.0
21,2,[20. 19.],441.0
21,2,[20. 20.],462.0
22,2,[0. 0.],506.0
22,2,[0. 1.],484.0
22,2,[0. 2.],484.0
22,2,[0. 3.],484.0
22,2,[0. 4.],484.0
22,2,[0. 5.],484.0
22,2,[0. 6.],484.0
22,2,[0. 7.],484.0
22,2,[0. 8.],484.0
22,2,[0. 9.],484.0
22,2,[ 0. 10.],484.0
22,2,[ 0. 11.],484.0
22,2,[ 0. 12.],484.0
22,2,[ 0. 13.],484.0
22,2,[ 0. 14.],484.0
22,2,[ 0. 15.],484.0
22,2,[ 0. 16.],484.0
22,2,[ 0. 17.],484.0
22,2,[ 0. 18.],484.0
22,2,[ 0. 19.],484.0
22,2,[ 0. 20.],484.0
22,2,[ 0. 21.],484.0
22,2,[1. 0.],484.0
22,2,[1. 1.],506.0
22,2,[1. 2.],484.0
22,2,[1. 3.],484.0
22,2,[1. 4.],484.0
22,2,[1. 5.],484.0
22,2,[1. 6.],484.0
22,2,[1. 7.],484.0
22,2,[1. 8.],484.0
22,2,[1. 9.],484.0
22,2,[ 1. 10.],484.0
22,2,[ 1. 11.],484.0
22,2,[ 1. 12.],484.0
22,2,[ 1. 13.],484.0
22,2,[ 1. 14.],484.0
22,2,[ 1. 15.],484.0
22,2,[ 1. 16.],484.0
22,2,[ 1. 17.],484.0
22,2,[ 1. 18.],484.0
22,2,[ 1. 19.],484.0
22,2,[ 1. 20.],484.0
22,2,[ 1. 21.],484.0
22,2,[2. 0.],484.0
22,2,[2. 1.],484.0
22,2,[2. 2.],506.0
22,2,[2. 3.],484.0
22,2,[2. 4.],484.0
22,2,[2. 5.],484.0
22,2,[2. 6.],484.0
22,2,[2. 7.],484.0
22,2,[2. 8.],484.0
22,2,[2. 9.],484.0
22,2,[ 2. 10.],484.0
22,2,[ 2. 11.],484.0
22,2,[ 2. 12.],484.0
22,2,[ 2. 13.],484.0
22,2,[ 2. 14.],484.0
22,2,[ 2. 15.],484.0
22,2,[ 2. 16.],484.0
22,2,[ 2. 17.],484.0
22,2,[ 2. 18.],484.0
22,2,[ 2. 19.],484.0
22,2,[ 2. 20.],484.0
22,2,[ 2. 21.],484.0
22,2,[3. 0.],484.0
22,2,[3. 1.],484.0
22,2,[3. 2.],484.0
22,2,[3. 3.],506.0
22,2,[3. 4.],484.0
22,2,[3. 5.],484.0
22,2,[3. 6.],484.0
22,2,[3. 7.],484.0
22,2,[3. 8.],484.0
22,2,[3. 9.],484.0
22,2,[ 3. 10.],484.0
22,2,[ 3. 11.],484.0
22,2,[ 3. 12.],484.0
22,2,[ 3. 13.],484.0
22,2,[ 3. 14.],484.0
22,2,[ 3. 15.],484.0
22,2,[ 3. 16.],484.0
22,2,[ 3. 17.],484.0
22,2,[ 3. 18.],484.0
22,2,[ 3. 19.],484.0
22,2,[ 3. 20.],484.0
22,2,[ 3. 21.],484.0
22,2,[4. 0.],484.0
22,2,[4. 1.],484.0
22,2,[4. 2.],484.0
22,2,[4. 3.],484.0
22,2,[4. 4.],506.0
22,2,[4. 5.],484.0
22,2,[4. 6.],484.0
22,2,[4. 7.],484.0
22,2,[4. 8.],484.0
22,2,[4. 9.],484.0
22,2,[ 4. 10.],484.0
22,2,[ 4. 11.],484.0
22,2,[ 4. 12.],484.0
22,2,[ 4. 13.],484.0
22,2,[ 4. 14.],484.0
22,2,[ 4. 15.],484.0
22,2,[ 4. 16.],484.0
22,2,[ 4. 17.],484.0
22,2,[ 4. 18.],484.0
22,2,[ 4. 19.],484.0
22,2,[ 4. 20.],484.0
22,2,[ 4. 21.],484.0
22,2,[5. 0.],484.0
22,2,[5. 1.],484.0
22,2,[5. 2.],484.0
22,2,[5. 3.],484.0
22,2,[5. 4.],484.0
22,2,[5. 5.],506.0
22,2,[5. 6.],484.0
22,2,[5. 7.],484.0
22,2,[5. 8.],484.0
22,2,[5. 9.],484.0
22,2,[ 5. 10.],484.0
22,2,[ 5. 11.],484.0
22,2,[ 5. 12.],484.0
22,2,[ 5. 13.],484.0
22,2,[ 5. 14.],484.0
22,2,[ 5. 15.],484.0
22,2,[ 5. 16.],484.0
22,2,[ 5. 17.],484.0
22,2,[ 5. 18.],484.0
22,2,[ 5. 19.],484.0
22,2,[ 5. 20.],484.0
22,2,[ 5. 21.],484.0
22,2,[6. 0.],484.0
22,2,[6. 1.],484.0
22,2,[6. 2.],484.0
22,2,[6. 3.],484.0
22,2,[6. 4.],484.0
22,2,[6. 5.],484.0
22,2,[6. 6.],506.0
22,2,[6. 7.],484.0
22,2,[6. 8.],484.0
22,2,[6. 9.],484.0
22,2,[ 6. 10.],484.0
22,2,[ 6. 11.],484.0
22,2,[ 6. 12.],484.0
22,2,[ 6. 13.],484.0
22,2,[ 6. 14.],484.0
22,2,[ 6. 15.],484.0
22,2,[ 6. 16.],484.0
22,2,[ 6. 17.],484.0
22,2,[ 6. 18.],484.0
22,2,[ 6. 19.],484.0
22,2,[ 6. 20.],484.0
22,2,[ 6. 21.],484.0
22,2,[7. 0.],484.0
22,2,[7. 1.],484.0
22,2,[7. 2.],484.0
22,2,[7. 3.],484.0
22,2,[7. 4.],484.0
22,2,[7. 5.],484.0
22,2,[7. 6.],484.0
22,2,[7. 7.],506.0
22,2,[7. 8.],484.0
22,2,[7. 9.],484.0
22,2,[ 7. 10.],484.0
22,2,[ 7. 11.],484.0
22,2,[ 7. 12.],484.0
22,2,[ 7. 13.],484.0
22,2,[ 7. 14.],484.0
22,2,[ 7. 15.],484.0
22,2,[ 7. 16.],484.0
22,2,[ 7. 17.],484.0
22,2,[ 7. 18.],484.0
22,2,[ 7. 19.],484.0
22,2,[ 7. 20.],484.0
22,2,[ 7. 21.],484.0
22,2,[8. 0.],484.0
22,2,[8. 1.],484.0
22,2,[8. 2.],484.0
22,2,[8. 3.],484.0
22,2,[8. 4.],484.0
22,2,[8. 5.],484.0
22,2,[8. 6.],484.0
22,2,[8. 7.],484.0
22,2,[8. 8.],506.0
22,2,[8. 9.],484.0
22,2,[ 8. 10.],484.0
22,2,[ 8. 11.],484.0
22,2,[ 8. 12.],484.0
22,2,[ 8. 13.],484.0
22,2,[ 8. 14.],484.0
22,2,[ 8. 15.],484.0
22,2,[ 8. 16.],484.0
22,2,[ 8. 17.],484.0
22,2,[ 8. 18.],484.0
22,2,[ 8. 19.],484.0
22,2,[ 8. 20.],484.0
22,2,[ 8. 21.],484.0
22,2,[9. 0.],484.0
22,2,[9. 1.],484.0
22,2,[9. 2.],484.0
22,2,[9. 3.],484.0
22,2,[9. 4.],484.0
22,2,[9. 5.],484.0
22,2,[9. 6.],484.0
22,2,[9. 7.],484.0
22,2,[9. 8.],484.0
22,2,[9. 9.],506.0
22,2,[ 9. 10.],484.0
22,2,[ 9. 11.],484.0
22,2,[ 9. 12.],484.0
22,2,[ 9. 13.],484.0
22,2,[ 9. 14.],484.0
22,2,[ 9. 15.],484.0
22,2,[ 9. 16.],484.0
22,2,[ 9. 17.],484.0
22,2,[ 9. 18.],484.0
22,2,[ 9. 19.],484.0
22,2,[ 9. 20.],484.0
22,2,[ 9. 21.],484.0
22,2,[10.  0.],484.0
22,2,[10.  1.],484.0
22,2,[10.  2.],484.0
22,2,[10.  3.],484.0
22,2,[10.  4.],484.0
22,2,[10.  5.],484.0
22,2,[10.  6.],484.0
22,2,[10.  7.],484.0
22,2,[10.  8.],484.0
22,2,[10.  9.],484.0
22,2,[10. 10.],506.0
22,2,[10. 11.],484.0
22,2,[10. 12.],484.0
22,2,[10. 13.],484.0
22,2,[10. 14.],484.0
22,2,[10. 15.],484.0
22,2,[10. 16.],484.0
22,2,[10. 17.],484.0
22,2,[10. 18.],484.0
22,2,[10. 19.],484.0
22,2,[10. 20.],484.0
22,2,[10. 21.],484.0
22,2,[11.  0.],484.0
22,2,[11.  1.],484.0
22,2,[11.  2.],484.0
22,2,[11.  3.],484.0
22,2,[11.  4.],484.0
22,2,[11.  5.],484.0
22,2,[11.  6.],484.0
22,2,[11.  7.],484.0
22,2,[11.  8.],484.0
22,2,[11.  9.],484.0
22,2,[11. 10.],484.0
22,2,[11. 11.],506.0
22,2,[11. 12.],484.0
22,2,[11. 13.],484.0
22,2,[11. 14.],484.0
22,2,[11. 15.],484.0
22,2,[11. 16.],484.0
22,2,[11. 17.],484.0
22,2,[11. 18.],484.0
22,2,[11. 19.],484.0
22,2,[11. 20.],484.0
22,2,[11. 21.],484.0
22,2,[12.  0.],484.0
22,2,[12.  1.],484.0
22,2,[12.  2.],484.0
22,2,[12.  3.],484.0
22,2,[12.  4.],484.0
22,2,[12.  5.],484.0
22,2,[12.  6.],484.0
22,2,[12.  7.],484.0
22,2,[12.  8.],484.0
22,2,[12.  9.],484.0
22,2,[12. 10.],484.0
22,2,[12. 11.],484.0
22,2,[12. 12.],506.0
22,2,[12. 13.],484.0
22,2,[12. 14.],484.0
22,2,[12. 15.],484.0
22,2,[12. 16.],484.0
22,2,[12. 17.],484.0
22,2,[12. 18.],484.0
22,2,[12. 19.],484.0
22,2,[12. 20.],484.0
22,2,[12. 21.],484.0
22,2,[13.  0.],484.0
22,2,[13.  1.],484.0
22,2,[13.  2.],484.0
22,2,[13.  3.],484.0
22,2,[13.  4.],484.0
22,2,[13.  5.],484.0
22,2,[13.  6.],484.0
22,2,[13.  7.],484.0
22,2,[13.  8.],484.0
22,2,[13.  9.],484.0
22,2,[13. 10.],484.0
22,2,[13. 11.],484.0
22,2,[13. 12.],484.0
22,2,[13. 13.],506.0
22,2,[13. 14.],484.0
22,2,[13. 15.],484.0
22,2,[13. 16.],484.0
22,2,[13. 17.],484.0
22,2,[13. 18.],484.0
22,2,[13. 19.],484.0
22,2,[13. 20.],484.0
22,2,[13. 21.],484.0
22,2,[14.  0.],484.0
22,2,[14.  1.],484.0
22,2,[14.  2.],484.0
22,2,[14.  3.],484.0
22,2,[14.  4.],484.0
22,2,[14.  5.],484.0
22,2,[14.  6.],484.0
22,2,[14.  7.],484.0
22,2,[14.  8.],484.0
22,2,[14.  9.],484.0
22,2,[14. 10.],484.0
22,2,[14. 11.],484.0
22,2,[14. 12.],484.0
22,2,[14. 13.],484.0
22,2,[14. 14.],506.0
22,2,[14. 15.],484.0
22,2,[14. 16.],484.0
22,2,[14. 17.],484.0
22,2,[14. 18.],484.0
22,2,[14. 19.],484.0
22,2,[14. 20.],484.0
22,2,[14. 21.],484.0
22,2,[15.  0.],484.0
22,2,[15.  1.],484.0
22,2,[15.  2.],484.0
22,2,[15.  3.],484.0
22,2,[15.  4.],484.0
22,2,[15.  5.],484.0
22,2,[15.  6.],484.0
22,2,[15.  7.],484.0
22,2,[15.  8.],484.0
22,2,[15.  9.],484.0
22,2,[15. 10.],484.0
22,2,[15. 11.],484.0
22,2,[15. 12.],484.0
22,2,[15. 13.],484.0
22,2,[15. 14.],484.0
22,2,[15. 15.],506.0
22,2,[15. 16.],484.0
22,2,[15. 17.],484.0
22,2,[15. 18.],484.0
22,2,[15. 19.],484.0
22,2,[15. 20.],484.0
22,2,[15. 21.],484.0
22,2,[16.  0.],484.0
22,2,[16.  1.],484.0
22,2,[16.  2.],484.0
22,2,[16.  3.],484.0
22,2,[16.  4.],484.0
22,2,[16.  5.],484.0
22,2,[16.  6.],484.0
22,2,[16.  7.],484.0
22,2,[16.  8.],484.0
22,2,[16.  9.],484.0
22,2,[16. 10.],484.0
22,2,[16. 11.],484.0
22,2,[16. 12.],484.0
22,2,[16. 13.],484.0
22,2,[16. 14.],484.0
22,2,[16. 15.],484.0
22,2,[16. 16.],506.0
22,2,[16. 17.],484.0
22,2,[16. 18.],484.0
22,2,[16. 19.],484.0
22,2,[16. 20.],484.0
22,2,[16. 21.],484.0
22,2,[17.  0.],484.0
22,2,[17.  1.],484.0
22,2,[17.  2.],484.0
22,2,[17.  3.],484.0
22,2,[17.  4.],484.0
22,2,[17.  5.],484.0
22,2,[17.  6.],484.0
22,2,[17.  7.],484.0
22,2,[17.  8.],484.0
22,2,[17.  9.],484.0
22,2,[17. 10.],484.0
22,2,[17. 11.],484.0
22,2,[17. 12.],484.0
22,2,[17. 13.],484.0
22,2,[17. 14.],484.0
22,2,[17. 15.],484.0
22,2,[17. 16.],484.0
22,2,[17. 17.],506.0
22,2,[17. 18.],484.0
22,2,[17. 19.],484.0
22,2,[17. 20.],484.0
22,2,[17. 21.],484.0
22,2,[18.  0.],484.0
22,2,[18.  1.],484.0
22,2,[18.  2.],484.0
22,2,[18.  3.],484.0
22,2,[18.  4.],484.0
22,2,[18.  5.],484.0
22,2,[18.  6.],484.0
22,2,[18.  7.],484.0
22,2,[18.  8.],484.0
22,2,[18.  9.],484.0
22,2,[18. 10.],484.0
22,2,[18. 11.],484.0
22,2,[18. 12.],484.0
22,2,[18. 13.],484.0
22,2,[18. 14.],484.0
22,2,[18. 15.],484.0
22,2,[18. 16.],484.0
22,2,[18. 17.],484.0
22,2,[18. 18.],506.0
22,2,[18. 19.],484.0
22,2,[18. 20.],484.0
22,2,[18. 21.],484.0
22,2,[19.  0.],484.0
22,2,[19.  1.],484.0
22,2,[19.  2.],484.0
22,2,[19.  3.],484.0
22,2,[19.  4.],484.0
22,2,[19.  5.],484.0
22,2,[19.  6.],484.0
22,2,[19.  7.],484.0
22,2,[19.  8.],484.0
22,2,[19.  9.],484.0
22,2,[19. 10.],484.0
22,2,[19. 11.],484.0
22,2,[19. 12.],484.0
22,2,[19. 13.],484.0
22,2,[19. 14.],484.0
22,2,[19. 15.],484.0
22,2,[19. 16.],484.0
22,2,[19. 17.],484.0
22,2,[19. 18.],484.0
22,2,[19. 19.],506.0
22,2,[19. 20.],484.0
22,2,[19. 21.],484.0
22,2,[20.  0.],484.0
22,2,[20.  1.],484.0
22,2,[20.  2.],484.0
22,2,[20.  3.],484.0
22,2,[20.  4.],484.0
22,2,[20.  5.],484.0
22,2,[20.  6.],484.0
22,2,[20.  7.],484.0
22,2,[20.  8.],484.0
22,2,[20.  9.],484.0
22,2,[20. 10.],484.0
22,2,[20. 11.],484.0
22,2,[20. 12.],484.0
22,2,[20. 13.],484.0
22,2,[20. 14.],484.0
22,2,[20. 15.],484.0
22,2,[20. 16.],484.0
22,2,[20. 17.],484.0
22,2,[20. 18.],484.0
22,2,[20. 19.],484.0
22,2,[20. 20.],506.0
22,2,[20. 21.],484.0
22,2,[21.  0.],484.0
22,2,[21.  1.],484.0
22,2,[21.  2.],484.0
22,2,[21.  3.],484.0
22,2,[21.  4.],484.0
22,2,[21.  5.],484.0
22,2,[21.  6.],484.0
22,2,[21.  7.],484.0
22,2,[21.  8.],484.0
22,2,[21.  9.],484.0
22,2,[21. 10.],484.0
22,2,[21. 11.],484.0
22,2,[21. 12.],484.0
22,2,[21. 13.],484.0
22,2,[21. 14.],484.0
22,2,[21. 15.],484.0
22,2,[21. 16.],484.0
22,2,[21. 17.],484.0
22,2,[21. 18.],484.0
22,2,[21. 19.],484.0
22,2,[21. 20.],484.0
22,2,[21. 21.],506.0
23,2,[0. 0.],552.0
23,2,[0. 1.],529.0
23,2,[0. 2.],529.0
23,2,[0. 3.],529.0
23,2,[0. 4.],529.0
23,2,[0. 5.],529.0
23,2,[0. 6.],529.0
23,2,[0. 7.],529.0
23,2,[0. 8.],529.0
23,2,[0. 9.],529.0
23,2,[ 0. 10.],529.0
23,2,[ 0. 11.],529.0
23,2,[ 0. 12.],529.0
23,2,[ 0. 13.],529.0
23,2,[ 0. 14.],529.0
23,2,[ 0. 15.],529.0
23,2,[ 0. 16.],529.0
23,2,[ 0. 17.],529.0
23,2,[ 0. 18.],529.0
23,2,[ 0. 19.],529.0
23,2,[ 0. 20.],529.0
23,2,[ 0. 21.],529.0
23,2,[ 0. 22.],529.0
23,2,[1. 0.],529.0
23,2,[1. 1.],552.0
23,2,[1. 2.],529.0
23,2,[1. 3.],529.0
23,2,[1. 4.],529.0
23,2,[1. 5.],529.0
23,2,[1. 6.],529.0
23,2,[1. 7.],529.0
23,2,[1. 8.],529.0
23,2,[1. 9.],529.0
23,2,[ 1. 10.],529.0
23,2,[ 1. 11.],529.0
23,2,[ 1. 12.],529.0
23,2,[ 1. 13.],529.0
23,2,[ 1. 14.],529.0
23,2,[ 1. 15.],529.0
23,2,[ 1. 16.],529.0
23,2,[ 1. 17.],529.0
23,2,[ 1. 18.],529.0
23,2,[ 1. 19.],529.0
23,2,[ 1. 20.],529.0
23,2,[ 1. 21.],529.0
23,2,[ 1. 22.],529.0
23,2,[2. 0.],529.0
23,2,[2. 1.],529.0
23,2,[2. 2.],552.0
23,2,[2. 3.],529.0
23,2,[2. 4.],529.0
23,2,[2. 5.],529.0
23,2,[2. 6.],529.0
23,2,[2. 7.],529.0
23,2,[2. 8.],529.0
23,2,[2. 9.],529.0
23,2,[ 2. 10.],529.0
23,2,[ 2. 11.],529.0
23,2,[ 2. 12.],529.0
23,2,[ 2. 13.],529.0
23,2,[ 2. 14.],529.0
23,2,[ 2. 15.],529.0
23,2,[ 2. 16.],529.0
23,2,[ 2. 17.],529.0
23,2,[ 2. 18.],529.0
23,2,[ 2. 19.],529.0
23,2,[ 2. 20.],529.0
23,2,[ 2. 21.],529.0
23,2,[ 2. 22.],529.0
23,2,[3. 0.],529.0
23,2,[3. 1.],529.0
23,2,[3. 2.],529.0
23,2,[3. 3.],552.0
23,2,[3. 4.],529.0
23,2,[3. 5.],529.0
23,2,[3. 6.],529.0
23,2,[3. 7.],529.0
23,2,[3. 8.],529.0
23,2,[3. 9.],529.0
23,2,[ 3. 10.],529.0
23,2,[ 3. 11.],529.0
23,2,[ 3. 12.],529.0
23,2,[ 3. 13.],529.0
23,2,[ 3. 14.],529.0
23,2,[ 3. 15.],529.0
23,2,[ 3. 16.],529.0
23,2,[ 3. 17.],529.0
23,2,[ 3. 18.],529.0
23,2,[ 3. 19.],529.0
23,2,[ 3. 20.],529.0
23,2,[ 3. 21.],529.0
23,2,[ 3. 22.],529.0
23,2,[4. 0.],529.0
23,2,[4. 1.],529.0
23,2,[4. 2.],529.0
23,2,[4. 3.],529.0
23,2,[4. 4.],552.0
23,2,[4. 5.],529.0
23,2,[4. 6.],529.0
23,2,[4. 7.],529.0
23,2,[4. 8.],529.0
23,2,[4. 9.],529.0
23,2,[ 4. 10.],529.0
23,2,[ 4. 11.],529.0
23,2,[ 4. 12.],529.0
23,2,[ 4. 13.],529.0
23,2,[ 4. 14.],529.0
23,2,[ 4. 15.],529.0
23,2,[ 4. 16.],529.0
23,2,[ 4. 17.],529.0
23,2,[ 4. 18.],529.0
23,2,[ 4. 19.],529.0
23,2,[ 4. 20.],529.0
