number_of_characters,length_of_case,absorbing_state,expected_value
5,6,[3. 3. 4. 0. 2. 0.],18750
5,6,[3. 3. 4. 0. 2. 1.],18750
5,6,[3. 3. 4. 0. 2. 2.],18750
5,6,[3. 3. 4. 0. 2. 3.],18755
5,6,[3. 3. 4. 0. 2. 4.],18750
5,6,[3. 3. 4. 0. 3. 0.],18775
5,6,[3. 3. 4. 0. 3. 1.],18775
5,6,[3. 3. 4. 0. 3. 2.],18775
5,6,[3. 3. 4. 0. 3. 3.],18780
5,6,[3. 3. 4. 0. 3. 4.],18775
5,6,[3. 3. 4. 0. 4. 0.],18750
5,6,[3. 3. 4. 0. 4. 1.],18750
5,6,[3. 3. 4. 0. 4. 2.],18750
5,6,[3. 3. 4. 0. 4. 3.],18755
5,6,[3. 3. 4. 0. 4. 4.],18750
5,6,[3. 3. 4. 1. 0. 0.],18750
5,6,[3. 3. 4. 1. 0. 1.],18750
5,6,[3. 3. 4. 1. 0. 2.],18750
5,6,[3. 3. 4. 1. 0. 3.],18755
5,6,[3. 3. 4. 1. 0. 4.],18750
5,6,[3. 3. 4. 1. 1. 0.],18750
5,6,[3. 3. 4. 1. 1. 1.],18750
5,6,[3. 3. 4. 1. 1. 2.],18750
5,6,[3. 3. 4. 1. 1. 3.],18755
5,6,[3. 3. 4. 1. 1. 4.],18750
5,6,[3. 3. 4. 1. 2. 0.],18750
5,6,[3. 3. 4. 1. 2. 1.],18750
5,6,[3. 3. 4. 1. 2. 2.],18750
5,6,[3. 3. 4. 1. 2. 3.],18755
5,6,[3. 3. 4. 1. 2. 4.],18750
5,6,[3. 3. 4. 1. 3. 0.],18775
5,6,[3. 3. 4. 1. 3. 1.],18775
5,6,[3. 3. 4. 1. 3. 2.],18775
5,6,[3. 3. 4. 1. 3. 3.],18780
5,6,[3. 3. 4. 1. 3. 4.],18775
5,6,[3. 3. 4. 1. 4. 0.],18750
5,6,[3. 3. 4. 1. 4. 1.],18750
5,6,[3. 3. 4. 1. 4. 2.],18750
5,6,[3. 3. 4. 1. 4. 3.],18755
5,6,[3. 3. 4. 1. 4. 4.],18750
5,6,[3. 3. 4. 2. 0. 0.],18750
5,6,[3. 3. 4. 2. 0. 1.],18750
5,6,[3. 3. 4. 2. 0. 2.],18750
5,6,[3. 3. 4. 2. 0. 3.],18755
5,6,[3. 3. 4. 2. 0. 4.],18750
5,6,[3. 3. 4. 2. 1. 0.],18750
5,6,[3. 3. 4. 2. 1. 1.],18750
5,6,[3. 3. 4. 2. 1. 2.],18750
5,6,[3. 3. 4. 2. 1. 3.],18755
5,6,[3. 3. 4. 2. 1. 4.],18750
5,6,[3. 3. 4. 2. 2. 0.],18750
5,6,[3. 3. 4. 2. 2. 1.],18750
5,6,[3. 3. 4. 2. 2. 2.],18750
5,6,[3. 3. 4. 2. 2. 3.],18755
5,6,[3. 3. 4. 2. 2. 4.],18750
5,6,[3. 3. 4. 2. 3. 0.],18775
5,6,[3. 3. 4. 2. 3. 1.],18775
5,6,[3. 3. 4. 2. 3. 2.],18775
5,6,[3. 3. 4. 2. 3. 3.],18780
5,6,[3. 3. 4. 2. 3. 4.],18775
5,6,[3. 3. 4. 2. 4. 0.],18750
5,6,[3. 3. 4. 2. 4. 1.],18750
5,6,[3. 3. 4. 2. 4. 2.],18750
5,6,[3. 3. 4. 2. 4. 3.],18755
5,6,[3. 3. 4. 2. 4. 4.],18750
5,6,[3. 3. 4. 3. 0. 0.],18875
5,6,[3. 3. 4. 3. 0. 1.],18875
5,6,[3. 3. 4. 3. 0. 2.],18875
5,6,[3. 3. 4. 3. 0. 3.],18880
5,6,[3. 3. 4. 3. 0. 4.],18875
5,6,[3. 3. 4. 3. 1. 0.],18875
5,6,[3. 3. 4. 3. 1. 1.],18875
5,6,[3. 3. 4. 3. 1. 2.],18875
5,6,[3. 3. 4. 3. 1. 3.],18880
5,6,[3. 3. 4. 3. 1. 4.],18875
5,6,[3. 3. 4. 3. 2. 0.],18875
5,6,[3. 3. 4. 3. 2. 1.],18875
5,6,[3. 3. 4. 3. 2. 2.],18875
5,6,[3. 3. 4. 3. 2. 3.],18880
5,6,[3. 3. 4. 3. 2. 4.],18875
5,6,[3. 3. 4. 3. 3. 0.],18900
5,6,[3. 3. 4. 3. 3. 1.],18900
5,6,[3. 3. 4. 3. 3. 2.],18900
5,6,[3. 3. 4. 3. 3. 3.],18905
5,6,[3. 3. 4. 3. 3. 4.],18900
5,6,[3. 3. 4. 3. 4. 0.],18875
5,6,[3. 3. 4. 3. 4. 1.],18875
5,6,[3. 3. 4. 3. 4. 2.],18875
5,6,[3. 3. 4. 3. 4. 3.],18880
5,6,[3. 3. 4. 3. 4. 4.],18875
5,6,[3. 3. 4. 4. 0. 0.],18750
5,6,[3. 3. 4. 4. 0. 1.],18750
5,6,[3. 3. 4. 4. 0. 2.],18750
5,6,[3. 3. 4. 4. 0. 3.],18755
5,6,[3. 3. 4. 4. 0. 4.],18750
5,6,[3. 3. 4. 4. 1. 0.],18750
5,6,[3. 3. 4. 4. 1. 1.],18750
5,6,[3. 3. 4. 4. 1. 2.],18750
5,6,[3. 3. 4. 4. 1. 3.],18755
5,6,[3. 3. 4. 4. 1. 4.],18750
5,6,[3. 3. 4. 4. 2. 0.],18750
5,6,[3. 3. 4. 4. 2. 1.],18750
5,6,[3. 3. 4. 4. 2. 2.],18750
5,6,[3. 3. 4. 4. 2. 3.],18755
5,6,[3. 3. 4. 4. 2. 4.],18750
5,6,[3. 3. 4. 4. 3. 0.],18775
5,6,[3. 3. 4. 4. 3. 1.],18775
5,6,[3. 3. 4. 4. 3. 2.],18775
5,6,[3. 3. 4. 4. 3. 3.],18780
5,6,[3. 3. 4. 4. 3. 4.],18775
5,6,[3. 3. 4. 4. 4. 0.],18750
5,6,[3. 3. 4. 4. 4. 1.],18750
5,6,[3. 3. 4. 4. 4. 2.],18750
5,6,[3. 3. 4. 4. 4. 3.],18755
5,6,[3. 3. 4. 4. 4. 4.],18750
5,6,[3. 4. 0. 0. 0. 0.],15625
5,6,[3. 4. 0. 0. 0. 1.],15625
5,6,[3. 4. 0. 0. 0. 2.],15625
5,6,[3. 4. 0. 0. 0. 3.],15630
5,6,[3. 4. 0. 0. 0. 4.],15625
5,6,[3. 4. 0. 0. 1. 0.],15625
5,6,[3. 4. 0. 0. 1. 1.],15625
5,6,[3. 4. 0. 0. 1. 2.],15625
5,6,[3. 4. 0. 0. 1. 3.],15630
5,6,[3. 4. 0. 0. 1. 4.],15625
5,6,[3. 4. 0. 0. 2. 0.],15625
5,6,[3. 4. 0. 0. 2. 1.],15625
5,6,[3. 4. 0. 0. 2. 2.],15625
5,6,[3. 4. 0. 0. 2. 3.],15630
5,6,[3. 4. 0. 0. 2. 4.],15625
5,6,[3. 4. 0. 0. 3. 0.],15650
5,6,[3. 4. 0. 0. 3. 1.],15650
5,6,[3. 4. 0. 0. 3. 2.],15650
5,6,[3. 4. 0. 0. 3. 3.],15655
5,6,[3. 4. 0. 0. 3. 4.],15650
5,6,[3. 4. 0. 0. 4. 0.],15625
5,6,[3. 4. 0. 0. 4. 1.],15625
5,6,[3. 4. 0. 0. 4. 2.],15625
5,6,[3. 4. 0. 0. 4. 3.],15630
5,6,[3. 4. 0. 0. 4. 4.],15625
5,6,[3. 4. 0. 1. 0. 0.],15625
5,6,[3. 4. 0. 1. 0. 1.],15625
5,6,[3. 4. 0. 1. 0. 2.],15625
5,6,[3. 4. 0. 1. 0. 3.],15630
5,6,[3. 4. 0. 1. 0. 4.],15625
5,6,[3. 4. 0. 1. 1. 0.],15625
5,6,[3. 4. 0. 1. 1. 1.],15625
5,6,[3. 4. 0. 1. 1. 2.],15625
5,6,[3. 4. 0. 1. 1. 3.],15630
5,6,[3. 4. 0. 1. 1. 4.],15625
5,6,[3. 4. 0. 1. 2. 0.],15625
5,6,[3. 4. 0. 1. 2. 1.],15625
5,6,[3. 4. 0. 1. 2. 2.],15625
5,6,[3. 4. 0. 1. 2. 3.],15630
5,6,[3. 4. 0. 1. 2. 4.],15625
5,6,[3. 4. 0. 1. 3. 0.],15650
5,6,[3. 4. 0. 1. 3. 1.],15650
5,6,[3. 4. 0. 1. 3. 2.],15650
5,6,[3. 4. 0. 1. 3. 3.],15655
5,6,[3. 4. 0. 1. 3. 4.],15650
5,6,[3. 4. 0. 1. 4. 0.],15625
5,6,[3. 4. 0. 1. 4. 1.],15625
5,6,[3. 4. 0. 1. 4. 2.],15625
5,6,[3. 4. 0. 1. 4. 3.],15630
5,6,[3. 4. 0. 1. 4. 4.],15625
5,6,[3. 4. 0. 2. 0. 0.],15625
5,6,[3. 4. 0. 2. 0. 1.],15625
5,6,[3. 4. 0. 2. 0. 2.],15625
5,6,[3. 4. 0. 2. 0. 3.],15630
5,6,[3. 4. 0. 2. 0. 4.],15625
5,6,[3. 4. 0. 2. 1. 0.],15625
5,6,[3. 4. 0. 2. 1. 1.],15625
5,6,[3. 4. 0. 2. 1. 2.],15625
5,6,[3. 4. 0. 2. 1. 3.],15630
5,6,[3. 4. 0. 2. 1. 4.],15625
5,6,[3. 4. 0. 2. 2. 0.],15625
5,6,[3. 4. 0. 2. 2. 1.],15625
5,6,[3. 4. 0. 2. 2. 2.],15625
5,6,[3. 4. 0. 2. 2. 3.],15630
5,6,[3. 4. 0. 2. 2. 4.],15625
5,6,[3. 4. 0. 2. 3. 0.],15650
5,6,[3. 4. 0. 2. 3. 1.],15650
5,6,[3. 4. 0. 2. 3. 2.],15650
5,6,[3. 4. 0. 2. 3. 3.],15655
5,6,[3. 4. 0. 2. 3. 4.],15650
5,6,[3. 4. 0. 2. 4. 0.],15625
5,6,[3. 4. 0. 2. 4. 1.],15625
5,6,[3. 4. 0. 2. 4. 2.],15625
5,6,[3. 4. 0. 2. 4. 3.],15630
5,6,[3. 4. 0. 2. 4. 4.],15625
5,6,[3. 4. 0. 3. 0. 0.],15750
5,6,[3. 4. 0. 3. 0. 1.],15750
5,6,[3. 4. 0. 3. 0. 2.],15750
5,6,[3. 4. 0. 3. 0. 3.],15755
5,6,[3. 4. 0. 3. 0. 4.],15750
5,6,[3. 4. 0. 3. 1. 0.],15750
5,6,[3. 4. 0. 3. 1. 1.],15750
5,6,[3. 4. 0. 3. 1. 2.],15750
5,6,[3. 4. 0. 3. 1. 3.],15755
5,6,[3. 4. 0. 3. 1. 4.],15750
5,6,[3. 4. 0. 3. 2. 0.],15750
5,6,[3. 4. 0. 3. 2. 1.],15750
5,6,[3. 4. 0. 3. 2. 2.],15750
5,6,[3. 4. 0. 3. 2. 3.],15755
5,6,[3. 4. 0. 3. 2. 4.],15750
5,6,[3. 4. 0. 3. 3. 0.],15775
5,6,[3. 4. 0. 3. 3. 1.],15775
5,6,[3. 4. 0. 3. 3. 2.],15775
5,6,[3. 4. 0. 3. 3. 3.],15780
5,6,[3. 4. 0. 3. 3. 4.],15775
5,6,[3. 4. 0. 3. 4. 0.],15750
5,6,[3. 4. 0. 3. 4. 1.],15750
5,6,[3. 4. 0. 3. 4. 2.],15750
5,6,[3. 4. 0. 3. 4. 3.],15755
5,6,[3. 4. 0. 3. 4. 4.],15750
5,6,[3. 4. 0. 4. 0. 0.],15625
5,6,[3. 4. 0. 4. 0. 1.],15625
5,6,[3. 4. 0. 4. 0. 2.],15625
5,6,[3. 4. 0. 4. 0. 3.],15630
5,6,[3. 4. 0. 4. 0. 4.],15625
5,6,[3. 4. 0. 4. 1. 0.],15625
5,6,[3. 4. 0. 4. 1. 1.],15625
5,6,[3. 4. 0. 4. 1. 2.],15625
5,6,[3. 4. 0. 4. 1. 3.],15630
5,6,[3. 4. 0. 4. 1. 4.],15625
5,6,[3. 4. 0. 4. 2. 0.],15625
5,6,[3. 4. 0. 4. 2. 1.],15625
5,6,[3. 4. 0. 4. 2. 2.],15625
5,6,[3. 4. 0. 4. 2. 3.],15630
5,6,[3. 4. 0. 4. 2. 4.],15625
5,6,[3. 4. 0. 4. 3. 0.],15650
5,6,[3. 4. 0. 4. 3. 1.],15650
5,6,[3. 4. 0. 4. 3. 2.],15650
5,6,[3. 4. 0. 4. 3. 3.],15655
5,6,[3. 4. 0. 4. 3. 4.],15650
5,6,[3. 4. 0. 4. 4. 0.],15625
5,6,[3. 4. 0. 4. 4. 1.],15625
5,6,[3. 4. 0. 4. 4. 2.],15625
5,6,[3. 4. 0. 4. 4. 3.],15630
5,6,[3. 4. 0. 4. 4. 4.],15625
5,6,[3. 4. 1. 0. 0. 0.],15625
5,6,[3. 4. 1. 0. 0. 1.],15625
5,6,[3. 4. 1. 0. 0. 2.],15625
5,6,[3. 4. 1. 0. 0. 3.],15630
5,6,[3. 4. 1. 0. 0. 4.],15625
5,6,[3. 4. 1. 0. 1. 0.],15625
5,6,[3. 4. 1. 0. 1. 1.],15625
5,6,[3. 4. 1. 0. 1. 2.],15625
5,6,[3. 4. 1. 0. 1. 3.],15630
5,6,[3. 4. 1. 0. 1. 4.],15625
5,6,[3. 4. 1. 0. 2. 0.],15625
5,6,[3. 4. 1. 0. 2. 1.],15625
5,6,[3. 4. 1. 0. 2. 2.],15625
5,6,[3. 4. 1. 0. 2. 3.],15630
5,6,[3. 4. 1. 0. 2. 4.],15625
5,6,[3. 4. 1. 0. 3. 0.],15650
5,6,[3. 4. 1. 0. 3. 1.],15650
5,6,[3. 4. 1. 0. 3. 2.],15650
5,6,[3. 4. 1. 0. 3. 3.],15655
5,6,[3. 4. 1. 0. 3. 4.],15650
5,6,[3. 4. 1. 0. 4. 0.],15625
5,6,[3. 4. 1. 0. 4. 1.],15625
5,6,[3. 4. 1. 0. 4. 2.],15625
5,6,[3. 4. 1. 0. 4. 3.],15630
5,6,[3. 4. 1. 0. 4. 4.],15625
5,6,[3. 4. 1. 1. 0. 0.],15625
5,6,[3. 4. 1. 1. 0. 1.],15625
5,6,[3. 4. 1. 1. 0. 2.],15625
5,6,[3. 4. 1. 1. 0. 3.],15630
5,6,[3. 4. 1. 1. 0. 4.],15625
5,6,[3. 4. 1. 1. 1. 0.],15625
5,6,[3. 4. 1. 1. 1. 1.],15625
5,6,[3. 4. 1. 1. 1. 2.],15625
5,6,[3. 4. 1. 1. 1. 3.],15630
5,6,[3. 4. 1. 1. 1. 4.],15625
5,6,[3. 4. 1. 1. 2. 0.],15625
5,6,[3. 4. 1. 1. 2. 1.],15625
5,6,[3. 4. 1. 1. 2. 2.],15625
5,6,[3. 4. 1. 1. 2. 3.],15630
5,6,[3. 4. 1. 1. 2. 4.],15625
5,6,[3. 4. 1. 1. 3. 0.],15650
5,6,[3. 4. 1. 1. 3. 1.],15650
5,6,[3. 4. 1. 1. 3. 2.],15650
5,6,[3. 4. 1. 1. 3. 3.],15655
5,6,[3. 4. 1. 1. 3. 4.],15650
5,6,[3. 4. 1. 1. 4. 0.],15625
5,6,[3. 4. 1. 1. 4. 1.],15625
5,6,[3. 4. 1. 1. 4. 2.],15625
5,6,[3. 4. 1. 1. 4. 3.],15630
5,6,[3. 4. 1. 1. 4. 4.],15625
5,6,[3. 4. 1. 2. 0. 0.],15625
5,6,[3. 4. 1. 2. 0. 1.],15625
5,6,[3. 4. 1. 2. 0. 2.],15625
5,6,[3. 4. 1. 2. 0. 3.],15630
5,6,[3. 4. 1. 2. 0. 4.],15625
5,6,[3. 4. 1. 2. 1. 0.],15625
5,6,[3. 4. 1. 2. 1. 1.],15625
5,6,[3. 4. 1. 2. 1. 2.],15625
5,6,[3. 4. 1. 2. 1. 3.],15630
5,6,[3. 4. 1. 2. 1. 4.],15625
5,6,[3. 4. 1. 2. 2. 0.],15625
5,6,[3. 4. 1. 2. 2. 1.],15625
5,6,[3. 4. 1. 2. 2. 2.],15625
5,6,[3. 4. 1. 2. 2. 3.],15630
5,6,[3. 4. 1. 2. 2. 4.],15625
5,6,[3. 4. 1. 2. 3. 0.],15650
5,6,[3. 4. 1. 2. 3. 1.],15650
5,6,[3. 4. 1. 2. 3. 2.],15650
5,6,[3. 4. 1. 2. 3. 3.],15655
5,6,[3. 4. 1. 2. 3. 4.],15650
5,6,[3. 4. 1. 2. 4. 0.],15625
5,6,[3. 4. 1. 2. 4. 1.],15625
5,6,[3. 4. 1. 2. 4. 2.],15625
5,6,[3. 4. 1. 2. 4. 3.],15630
5,6,[3. 4. 1. 2. 4. 4.],15625
5,6,[3. 4. 1. 3. 0. 0.],15750
5,6,[3. 4. 1. 3. 0. 1.],15750
5,6,[3. 4. 1. 3. 0. 2.],15750
5,6,[3. 4. 1. 3. 0. 3.],15755
5,6,[3. 4. 1. 3. 0. 4.],15750
5,6,[3. 4. 1. 3. 1. 0.],15750
5,6,[3. 4. 1. 3. 1. 1.],15750
5,6,[3. 4. 1. 3. 1. 2.],15750
5,6,[3. 4. 1. 3. 1. 3.],15755
5,6,[3. 4. 1. 3. 1. 4.],15750
5,6,[3. 4. 1. 3. 2. 0.],15750
5,6,[3. 4. 1. 3. 2. 1.],15750
5,6,[3. 4. 1. 3. 2. 2.],15750
5,6,[3. 4. 1. 3. 2. 3.],15755
5,6,[3. 4. 1. 3. 2. 4.],15750
5,6,[3. 4. 1. 3. 3. 0.],15775
5,6,[3. 4. 1. 3. 3. 1.],15775
5,6,[3. 4. 1. 3. 3. 2.],15775
5,6,[3. 4. 1. 3. 3. 3.],15780
5,6,[3. 4. 1. 3. 3. 4.],15775
5,6,[3. 4. 1. 3. 4. 0.],15750
5,6,[3. 4. 1. 3. 4. 1.],15750
5,6,[3. 4. 1. 3. 4. 2.],15750
5,6,[3. 4. 1. 3. 4. 3.],15755
5,6,[3. 4. 1. 3. 4. 4.],15750
5,6,[3. 4. 1. 4. 0. 0.],15625
5,6,[3. 4. 1. 4. 0. 1.],15625
5,6,[3. 4. 1. 4. 0. 2.],15625
5,6,[3. 4. 1. 4. 0. 3.],15630
5,6,[3. 4. 1. 4. 0. 4.],15625
5,6,[3. 4. 1. 4. 1. 0.],15625
5,6,[3. 4. 1. 4. 1. 1.],15625
5,6,[3. 4. 1. 4. 1. 2.],15625
5,6,[3. 4. 1. 4. 1. 3.],15630
5,6,[3. 4. 1. 4. 1. 4.],15625
5,6,[3. 4. 1. 4. 2. 0.],15625
5,6,[3. 4. 1. 4. 2. 1.],15625
5,6,[3. 4. 1. 4. 2. 2.],15625
5,6,[3. 4. 1. 4. 2. 3.],15630
5,6,[3. 4. 1. 4. 2. 4.],15625
5,6,[3. 4. 1. 4. 3. 0.],15650
5,6,[3. 4. 1. 4. 3. 1.],15650
5,6,[3. 4. 1. 4. 3. 2.],15650
5,6,[3. 4. 1. 4. 3. 3.],15655
5,6,[3. 4. 1. 4. 3. 4.],15650
5,6,[3. 4. 1. 4. 4. 0.],15625
5,6,[3. 4. 1. 4. 4. 1.],15625
5,6,[3. 4. 1. 4. 4. 2.],15625
5,6,[3. 4. 1. 4. 4. 3.],15630
5,6,[3. 4. 1. 4. 4. 4.],15625
5,6,[3. 4. 2. 0. 0. 0.],15625
5,6,[3. 4. 2. 0. 0. 1.],15625
5,6,[3. 4. 2. 0. 0. 2.],15625
5,6,[3. 4. 2. 0. 0. 3.],15630
5,6,[3. 4. 2. 0. 0. 4.],15625
5,6,[3. 4. 2. 0. 1. 0.],15625
5,6,[3. 4. 2. 0. 1. 1.],15625
5,6,[3. 4. 2. 0. 1. 2.],15625
5,6,[3. 4. 2. 0. 1. 3.],15630
5,6,[3. 4. 2. 0. 1. 4.],15625
5,6,[3. 4. 2. 0. 2. 0.],15625
5,6,[3. 4. 2. 0. 2. 1.],15625
5,6,[3. 4. 2. 0. 2. 2.],15625
5,6,[3. 4. 2. 0. 2. 3.],15630
5,6,[3. 4. 2. 0. 2. 4.],15625
5,6,[3. 4. 2. 0. 3. 0.],15650
5,6,[3. 4. 2. 0. 3. 1.],15650
5,6,[3. 4. 2. 0. 3. 2.],15650
5,6,[3. 4. 2. 0. 3. 3.],15655
5,6,[3. 4. 2. 0. 3. 4.],15650
5,6,[3. 4. 2. 0. 4. 0.],15625
5,6,[3. 4. 2. 0. 4. 1.],15625
5,6,[3. 4. 2. 0. 4. 2.],15625
5,6,[3. 4. 2. 0. 4. 3.],15630
5,6,[3. 4. 2. 0. 4. 4.],15625
5,6,[3. 4. 2. 1. 0. 0.],15625
5,6,[3. 4. 2. 1. 0. 1.],15625
5,6,[3. 4. 2. 1. 0. 2.],15625
5,6,[3. 4. 2. 1. 0. 3.],15630
5,6,[3. 4. 2. 1. 0. 4.],15625
5,6,[3. 4. 2. 1. 1. 0.],15625
5,6,[3. 4. 2. 1. 1. 1.],15625
5,6,[3. 4. 2. 1. 1. 2.],15625
5,6,[3. 4. 2. 1. 1. 3.],15630
5,6,[3. 4. 2. 1. 1. 4.],15625
5,6,[3. 4. 2. 1. 2. 0.],15625
5,6,[3. 4. 2. 1. 2. 1.],15625
5,6,[3. 4. 2. 1. 2. 2.],15625
5,6,[3. 4. 2. 1. 2. 3.],15630
5,6,[3. 4. 2. 1. 2. 4.],15625
5,6,[3. 4. 2. 1. 3. 0.],15650
5,6,[3. 4. 2. 1. 3. 1.],15650
5,6,[3. 4. 2. 1. 3. 2.],15650
5,6,[3. 4. 2. 1. 3. 3.],15655
5,6,[3. 4. 2. 1. 3. 4.],15650
5,6,[3. 4. 2. 1. 4. 0.],15625
5,6,[3. 4. 2. 1. 4. 1.],15625
5,6,[3. 4. 2. 1. 4. 2.],15625
5,6,[3. 4. 2. 1. 4. 3.],15630
5,6,[3. 4. 2. 1. 4. 4.],15625
5,6,[3. 4. 2. 2. 0. 0.],15625
5,6,[3. 4. 2. 2. 0. 1.],15625
5,6,[3. 4. 2. 2. 0. 2.],15625
5,6,[3. 4. 2. 2. 0. 3.],15630
5,6,[3. 4. 2. 2. 0. 4.],15625
5,6,[3. 4. 2. 2. 1. 0.],15625
5,6,[3. 4. 2. 2. 1. 1.],15625
5,6,[3. 4. 2. 2. 1. 2.],15625
5,6,[3. 4. 2. 2. 1. 3.],15630
5,6,[3. 4. 2. 2. 1. 4.],15625
5,6,[3. 4. 2. 2. 2. 0.],15625
5,6,[3. 4. 2. 2. 2. 1.],15625
5,6,[3. 4. 2. 2. 2. 2.],15625
5,6,[3. 4. 2. 2. 2. 3.],15630
5,6,[3. 4. 2. 2. 2. 4.],15625
5,6,[3. 4. 2. 2. 3. 0.],15650
5,6,[3. 4. 2. 2. 3. 1.],15650
5,6,[3. 4. 2. 2. 3. 2.],15650
5,6,[3. 4. 2. 2. 3. 3.],15655
5,6,[3. 4. 2. 2. 3. 4.],15650
5,6,[3. 4. 2. 2. 4. 0.],15625
5,6,[3. 4. 2. 2. 4. 1.],15625
5,6,[3. 4. 2. 2. 4. 2.],15625
5,6,[3. 4. 2. 2. 4. 3.],15630
5,6,[3. 4. 2. 2. 4. 4.],15625
5,6,[3. 4. 2. 3. 0. 0.],15750
5,6,[3. 4. 2. 3. 0. 1.],15750
5,6,[3. 4. 2. 3. 0. 2.],15750
5,6,[3. 4. 2. 3. 0. 3.],15755
5,6,[3. 4. 2. 3. 0. 4.],15750
5,6,[3. 4. 2. 3. 1. 0.],15750
5,6,[3. 4. 2. 3. 1. 1.],15750
5,6,[3. 4. 2. 3. 1. 2.],15750
5,6,[3. 4. 2. 3. 1. 3.],15755
5,6,[3. 4. 2. 3. 1. 4.],15750
5,6,[3. 4. 2. 3. 2. 0.],15750
5,6,[3. 4. 2. 3. 2. 1.],15750
5,6,[3. 4. 2. 3. 2. 2.],15750
5,6,[3. 4. 2. 3. 2. 3.],15755
5,6,[3. 4. 2. 3. 2. 4.],15750
5,6,[3. 4. 2. 3. 3. 0.],15775
5,6,[3. 4. 2. 3. 3. 1.],15775
5,6,[3. 4. 2. 3. 3. 2.],15775
5,6,[3. 4. 2. 3. 3. 3.],15780
5,6,[3. 4. 2. 3. 3. 4.],15775
5,6,[3. 4. 2. 3. 4. 0.],15750
5,6,[3. 4. 2. 3. 4. 1.],15750
5,6,[3. 4. 2. 3. 4. 2.],15750
5,6,[3. 4. 2. 3. 4. 3.],15755
5,6,[3. 4. 2. 3. 4. 4.],15750
5,6,[3. 4. 2. 4. 0. 0.],15625
5,6,[3. 4. 2. 4. 0. 1.],15625
5,6,[3. 4. 2. 4. 0. 2.],15625
5,6,[3. 4. 2. 4. 0. 3.],15630
5,6,[3. 4. 2. 4. 0. 4.],15625
5,6,[3. 4. 2. 4. 1. 0.],15625
5,6,[3. 4. 2. 4. 1. 1.],15625
5,6,[3. 4. 2. 4. 1. 2.],15625
5,6,[3. 4. 2. 4. 1. 3.],15630
5,6,[3. 4. 2. 4. 1. 4.],15625
5,6,[3. 4. 2. 4. 2. 0.],15625
5,6,[3. 4. 2. 4. 2. 1.],15625
5,6,[3. 4. 2. 4. 2. 2.],15625
5,6,[3. 4. 2. 4. 2. 3.],15630
5,6,[3. 4. 2. 4. 2. 4.],15625
5,6,[3. 4. 2. 4. 3. 0.],15650
5,6,[3. 4. 2. 4. 3. 1.],15650
5,6,[3. 4. 2. 4. 3. 2.],15650
5,6,[3. 4. 2. 4. 3. 3.],15655
5,6,[3. 4. 2. 4. 3. 4.],15650
5,6,[3. 4. 2. 4. 4. 0.],15625
5,6,[3. 4. 2. 4. 4. 1.],15625
5,6,[3. 4. 2. 4. 4. 2.],15625
5,6,[3. 4. 2. 4. 4. 3.],15630
5,6,[3. 4. 2. 4. 4. 4.],15625
5,6,[3. 4. 3. 0. 0. 0.],16250
5,6,[3. 4. 3. 0. 0. 1.],16250
5,6,[3. 4. 3. 0. 0. 2.],16250
5,6,[3. 4. 3. 0. 0. 3.],16255
5,6,[3. 4. 3. 0. 0. 4.],16250
5,6,[3. 4. 3. 0. 1. 0.],16250
5,6,[3. 4. 3. 0. 1. 1.],16250
5,6,[3. 4. 3. 0. 1. 2.],16250
5,6,[3. 4. 3. 0. 1. 3.],16255
5,6,[3. 4. 3. 0. 1. 4.],16250
5,6,[3. 4. 3. 0. 2. 0.],16250
5,6,[3. 4. 3. 0. 2. 1.],16250
5,6,[3. 4. 3. 0. 2. 2.],16250
5,6,[3. 4. 3. 0. 2. 3.],16255
5,6,[3. 4. 3. 0. 2. 4.],16250
5,6,[3. 4. 3. 0. 3. 0.],16275
5,6,[3. 4. 3. 0. 3. 1.],16275
5,6,[3. 4. 3. 0. 3. 2.],16275
5,6,[3. 4. 3. 0. 3. 3.],16280
5,6,[3. 4. 3. 0. 3. 4.],16275
5,6,[3. 4. 3. 0. 4. 0.],16250
5,6,[3. 4. 3. 0. 4. 1.],16250
5,6,[3. 4. 3. 0. 4. 2.],16250
5,6,[3. 4. 3. 0. 4. 3.],16255
5,6,[3. 4. 3. 0. 4. 4.],16250
5,6,[3. 4. 3. 1. 0. 0.],16250
5,6,[3. 4. 3. 1. 0. 1.],16250
5,6,[3. 4. 3. 1. 0. 2.],16250
5,6,[3. 4. 3. 1. 0. 3.],16255
5,6,[3. 4. 3. 1. 0. 4.],16250
5,6,[3. 4. 3. 1. 1. 0.],16250
5,6,[3. 4. 3. 1. 1. 1.],16250
5,6,[3. 4. 3. 1. 1. 2.],16250
5,6,[3. 4. 3. 1. 1. 3.],16255
5,6,[3. 4. 3. 1. 1. 4.],16250
5,6,[3. 4. 3. 1. 2. 0.],16250
5,6,[3. 4. 3. 1. 2. 1.],16250
5,6,[3. 4. 3. 1. 2. 2.],16250
5,6,[3. 4. 3. 1. 2. 3.],16255
5,6,[3. 4. 3. 1. 2. 4.],16250
5,6,[3. 4. 3. 1. 3. 0.],16275
5,6,[3. 4. 3. 1. 3. 1.],16275
5,6,[3. 4. 3. 1. 3. 2.],16275
5,6,[3. 4. 3. 1. 3. 3.],16280
5,6,[3. 4. 3. 1. 3. 4.],16275
5,6,[3. 4. 3. 1. 4. 0.],16250
5,6,[3. 4. 3. 1. 4. 1.],16250
